Dim1	Dim2	Dataset		
X9.121	6.30699558	-9.043043915	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X10.121	7.907811353	-11.55713922	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X11.121	1.848073075	-6.62251598	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X12.121	8.414426515	-13.71105367	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X13.121	3.905283878	-7.465522114	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X14.121	6.363170812	17.07549303	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X15.121	3.176717708	13.98978442	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X16.121	8.917511652	-16.51633817	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X17.121	9.675679872	10.32766932	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X18.121	4.119953344	-7.492381874	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X19.121	5.572317789	-8.023680035	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X20.121	0.855911086	14.34711092	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X21.121	6.765195081	-9.226536576	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X22.121	0.26533171	-6.375904385	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X23.121	6.339120577	-8.980740372	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X24.121	4.737133691	-7.398974243	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X25.121	11.26784582	11.72168272	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X26.121	-4.573651602	-6.868177716	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X27.121	2.835526416	-6.647832218	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X28.121	0.491189281	-6.451522652	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X29.121	-2.247205069	-6.549053971	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X30.121	12.26523943	13.7869398	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X31.121	-4.576237967	-6.847900215	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X32.121	8.400905321	-12.75934297	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X33.121	6.811958501	-9.413629357	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X34.121	9.002774904	-16.95788366	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X35.121	-5.614681055	-6.996362511	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X36.121	6.484768579	-8.936868492	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X37.121	8.904768655	-13.2788561	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X38.121	6.303099821	17.00485819	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X39.121	-0.121456077	19.76245135	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X40.121	0.341135214	-6.287209336	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X41.121	4.538380811	14.16208857	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X42.121	-6.251900008	-6.896685425	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X43.121	8.106781194	-11.82084257	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X44.121	3.318866441	-7.077394787	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X45.121	-13.45976954	19.86762827	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X46.121	-0.042653402	19.72897547	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X47.121	6.573604295	17.32582873	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X48.121	3.573693226	-7.18469936	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X49.121	-1.953870823	19.29871386	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X0.123	1.85894079	-6.445553128	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X1.122	6.207421968	-8.615125481	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X2.122	7.537417123	-11.02456552	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X3.122	-5.276350787	-6.794953171	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X4.122	5.195745657	-7.798574272	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X5.122	4.028893659	-6.920817677	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X6.122	3.623316	-7.269791905	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X7.122	2.881617735	-6.928349797	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X8.122	7.372397611	-10.02425367	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X9.122	-1.666823914	-6.471902195	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X10.122	-1.892521908	-6.274848286	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X11.122	6.750083635	8.319734749	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X12.122	4.503918359	14.12412566	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X13.122	6.849512289	-9.400109116	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X14.122	4.998534868	-7.309473816	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X15.122	-1.549966385	-6.180872742	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X16.122	6.239381502	-8.853149239	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X17.122	6.137947748	-8.556075875	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X18.122	-0.968199661	-6.159489933	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X19.122	4.607432077	14.28092783	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X20.122	6.267893026	-8.790798966	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X21.122	-1.087017705	-5.919939343	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X22.122	-5.710696032	-7.017209355	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X23.122	8.470879266	-12.9261244	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X24.122	8.201389501	-12.46103078	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X25.122	-4.508271029	-6.824333493	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X26.122	4.820545862	-7.367482487	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X27.122	8.627766321	-14.08796865	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X28.122	4.959453771	-7.733277622	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X29.122	6.074022482	-8.453709427	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X30.122	6.48646755	-9.409334961	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X31.122	4.942857931	-7.412376229	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X32.122	5.859956453	15.98618716	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X33.122	8.943592737	-13.05015165	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X34.122	-0.986220767	-6.075428311	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X35.122	-3.477809241	-6.523018662	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X36.122	3.67806835	-7.181684796	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X37.122	-1.033747246	-6.095744435	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X38.122	8.863969515	-13.18854505	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X39.122	7.016067693	-9.267246071	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X40.122	-4.430941393	-6.819462601	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X41.122	3.32078285	-6.939435784	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X42.122	-4.528981497	-6.763135258	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X43.122	4.426173399	-7.396395031	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X44.122	2.987819145	-6.609132115	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X45.122	1.215464423	-6.468918625	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X46.122	3.68762655	-7.058891121	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X47.122	6.388045023	-8.570443932	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X48.122	-5.071532061	-6.745626274	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X49.122	7.028635214	-9.804866616	rna	T cell_Ly6c2 high(Mammary-Gland-Virgin)
X0.124	-15.93475752	-0.938696016	rna	Stromal cell(Mammary-Gland-Pregrancy)
X1.123	-16.41539984	1.924491342	rna	Stromal cell(Mammary-Gland-Pregrancy)
X2.123	6.618470857	8.352939781	rna	Stromal cell(Mammary-Gland-Pregrancy)
X3.123	8.291733453	-13.05037958	rna	Stromal cell(Mammary-Gland-Pregrancy)
X4.123	9.193103502	-17.22500974	rna	Stromal cell(Mammary-Gland-Pregrancy)
X5.123	-0.329367509	16.00632304	rna	Stromal cell(Mammary-Gland-Pregrancy)
X6.123	-13.5448287	19.78709811	rna	Stromal cell(Mammary-Gland-Pregrancy)
X7.123	-16.00381117	-0.975550461	rna	Stromal cell(Mammary-Gland-Pregrancy)
X8.123	5.335084627	15.17818373	rna	Stromal cell(Mammary-Gland-Pregrancy)
X9.123	5.122500131	15.263632	rna	Stromal cell(Mammary-Gland-Pregrancy)
X10.123	12.33279104	14.13178938	rna	Stromal cell(Mammary-Gland-Pregrancy)
X11.123	2.119829009	13.87623995	rna	Stromal cell(Mammary-Gland-Pregrancy)
X12.123	0.059028814	19.52852076	rna	Stromal cell(Mammary-Gland-Pregrancy)
X13.123	1.188935886	14.07546061	rna	Stromal cell(Mammary-Gland-Pregrancy)
X14.123	-13.87339812	19.9306032	rna	Stromal cell(Mammary-Gland-Pregrancy)
X15.123	-13.50356989	19.73822611	rna	Stromal cell(Mammary-Gland-Pregrancy)
X16.123	-0.303296079	16.57383173	rna	Stromal cell(Mammary-Gland-Pregrancy)
X17.123	-16.22172766	3.426045593	rna	Stromal cell(Mammary-Gland-Pregrancy)
X18.123	1.123904059	14.2224285	rna	Stromal cell(Mammary-Gland-Pregrancy)
X19.123	17.76653833	-0.833501633	rna	Stromal cell(Mammary-Gland-Pregrancy)
X20.123	0.410624216	14.66599196	rna	Stromal cell(Mammary-Gland-Pregrancy)
X21.123	1.28492851	14.16417235	rna	Stromal cell(Mammary-Gland-Pregrancy)
X22.123	8.23164911	-12.85164339	rna	Stromal cell(Mammary-Gland-Pregrancy)
X23.123	11.6556632	12.26696413	rna	Stromal cell(Mammary-Gland-Pregrancy)
X24.123	-1.086758664	-5.952937428	rna	Stromal cell(Mammary-Gland-Pregrancy)
X25.123	-16.18397932	0.761776384	rna	Stromal cell(Mammary-Gland-Pregrancy)
X26.123	-13.63243323	19.98234576	rna	Stromal cell(Mammary-Gland-Pregrancy)
X27.123	-4.998782923	-7.065224472	rna	Stromal cell(Mammary-Gland-Pregrancy)
X28.123	1.698770592	6.781913456	rna	Stromal cell(Mammary-Gland-Pregrancy)
X29.123	1.807892869	14.17205828	rna	Stromal cell(Mammary-Gland-Pregrancy)
X30.123	-16.09312086	0.491658028	rna	Stromal cell(Mammary-Gland-Pregrancy)
X31.123	1.44015939	6.770954307	rna	Stromal cell(Mammary-Gland-Pregrancy)
X32.123	10.31877107	10.84480971	rna	Stromal cell(Mammary-Gland-Pregrancy)
X33.123	-12.40339785	-9.203292671	rna	Stromal cell(Mammary-Gland-Pregrancy)
X34.123	6.521738241	17.27310007	rna	Stromal cell(Mammary-Gland-Pregrancy)
X35.123	4.642179678	14.51352518	rna	Stromal cell(Mammary-Gland-Pregrancy)
X36.123	8.892032335	-16.32675344	rna	Stromal cell(Mammary-Gland-Pregrancy)
X37.123	-16.23755484	1.010331448	rna	Stromal cell(Mammary-Gland-Pregrancy)
X38.123	4.086399267	14.05706328	rna	Stromal cell(Mammary-Gland-Pregrancy)
X39.123	-16.42206793	2.99095076	rna	Stromal cell(Mammary-Gland-Pregrancy)
X40.123	8.646388719	9.427339729	rna	Stromal cell(Mammary-Gland-Pregrancy)
X41.123	2.052763412	3.237671074	rna	Stromal cell(Mammary-Gland-Pregrancy)
X42.123	8.713947961	-13.31445295	rna	Stromal cell(Mammary-Gland-Pregrancy)
X43.123	-0.16629382	17.21718043	rna	Stromal cell(Mammary-Gland-Pregrancy)
X44.123	11.53368921	12.05820387	rna	Stromal cell(Mammary-Gland-Pregrancy)
X45.123	11.75921411	12.52802962	rna	Stromal cell(Mammary-Gland-Pregrancy)
X46.123	10.13537664	10.68550509	rna	Stromal cell(Mammary-Gland-Pregrancy)
X47.123	-14.2926877	19.55188197	rna	Stromal cell(Mammary-Gland-Pregrancy)
X48.123	-4.942576697	-7.079265896	rna	Stromal cell(Mammary-Gland-Pregrancy)
X49.123	-0.2839457	16.25312823	rna	Stromal cell(Mammary-Gland-Pregrancy)
X0.125	4.603312681	-7.464635674	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X1.124	-2.264422228	-6.429855171	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X2.124	-3.651588251	-6.613618199	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X3.124	5.616846273	-8.113529984	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X4.124	1.917174409	13.84334772	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X5.124	8.933488557	-12.99667055	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X6.124	-3.354001334	-6.478993717	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X7.124	-0.546130886	-6.089949433	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X8.124	8.369394014	-13.11309606	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X9.124	-2.615254214	-6.375542465	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X10.124	8.463834474	-12.23066312	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X11.124	5.289688776	5.18444508	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X12.124	8.833391855	-16.13829691	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X13.124	8.278817842	-12.4133156	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X14.124	2.192331979	-6.683996025	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X15.124	-6.037546923	-6.719552342	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X16.124	8.807319353	-13.18653185	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X17.124	-5.780261805	-7.000953499	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X18.124	-5.370764544	-6.557490174	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X19.124	-1.41289406	-6.538638417	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X20.124	-2.315502694	-6.429818455	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X21.124	-1.341844609	-6.187753979	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X22.124	-4.936652949	-6.787304703	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X23.124	7.062312791	-9.245090309	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X24.124	-1.543047001	-6.239319626	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X25.124	-1.454015424	-6.174533192	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X26.124	3.010715435	-6.742801968	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X27.124	-4.419558337	-6.736019913	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X28.124	8.792244623	-15.15275652	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X29.124	-0.856669476	-6.54933292	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X30.124	8.875631998	-12.30754263	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X31.124	8.808160494	-16.18191797	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X32.124	7.561683366	-11.11451608	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X33.124	-5.663492014	-6.730573479	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X34.124	-5.315126707	-6.864197556	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X35.124	3.557482908	-7.097986046	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X36.124	8.833282182	-15.94543821	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X37.124	-4.436904719	-6.742700402	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X38.124	7.550244043	-10.00702554	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X39.124	-1.286641528	-6.147722069	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X40.124	7.926033209	-11.24902231	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X41.124	-3.823494723	-6.493988339	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X42.124	9.113205621	-17.19054968	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X43.124	-4.865117838	-6.694501702	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X44.124	0.970024059	14.292041	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X45.124	8.928579996	-12.86952573	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X46.124	5.93165941	16.09588259	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X47.124	6.968337724	-9.493854347	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X48.124	6.507043073	8.333656486	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X49.124	-4.840445807	-6.585216824	rna	B cell_Ly6d high(Mammary-Gland-Pregrancy)
X0.126	8.666495035	-12.25900919	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X1.125	5.843428323	8.848666366	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X2.125	0.563889126	14.55201643	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X3.125	11.83929128	12.65736597	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X4.125	9.490668008	10.17645663	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X5.125	-2.848544648	18.60443896	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X6.125	4.164269874	14.09559458	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X7.125	-2.831104328	18.46117609	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X8.125	10.43588705	10.93258971	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X9.125	-7.093696406	-5.708538834	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X10.125	-0.547285428	19.56381243	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X11.125	7.127793977	8.199534591	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X12.125	-1.991584828	19.15659159	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X13.125	6.309714029	17.16741198	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X14.125	-12.88163977	20.32383364	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X15.125	6.132381628	8.587438759	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X16.125	0.242162582	15.01317805	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X17.125	-0.310112705	16.12128466	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X18.125	0.377268503	6.621150192	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X19.125	-0.140386929	17.73219698	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X20.125	8.021781156	-11.4190138	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X21.125	-7.147327711	-5.612552944	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X22.125	-6.667225649	-6.397780243	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X23.125	-7.174046805	-5.586093727	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X24.125	-0.467290571	17.75854319	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X25.125	-13.56882792	19.73829478	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X26.125	7.277903268	8.278416809	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X27.125	7.965824316	8.73007315	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X28.125	-0.596136322	19.68443316	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X29.125	-12.87312632	20.32031268	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X30.125	5.518637369	15.42334956	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X31.125	-2.474891713	-6.440545384	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X32.125	2.03489239	14.08574408	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X33.125	6.595355222	-9.253936592	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X34.125	7.563625524	8.433551964	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X35.125	6.909130762	17.48727053	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X36.125	-12.92692404	20.28902644	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X37.125	0.266872162	6.570533928	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X38.125	-5.810134222	-6.702659909	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X39.125	-12.82784014	20.3431074	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X40.125	9.051029871	-16.92695219	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X41.125	-14.17022066	19.61318224	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X42.125	-1.203623226	19.5719015	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X43.125	-13.58835154	20.15272921	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X44.125	8.76228113	-15.85831243	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X45.125	-13.4644454	19.75148219	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X46.125	5.414027403	15.30059451	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X47.125	7.542293737	8.426464256	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X48.125	-13.70254927	20.14607828	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X49.125	10.85324926	11.29202669	rna	Secretory alveoli cell(Mammary-Gland-Pregrancy)
X0.127	-5.653554728	-6.830379311	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X1.126	7.492165277	-10.68218214	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X2.126	-1.345694353	-6.732827488	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X3.126	-1.935607483	-6.423103157	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X4.126	-5.618117144	-7.236278836	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X5.126	6.620783518	-8.874489609	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X6.126	7.947283933	-11.36549837	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X7.126	-0.27802973	16.85890597	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X8.126	2.613786886	-6.746728722	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X9.126	-5.915296366	-6.972373787	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X10.126	-1.386696269	-6.020361248	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X11.126	3.280244539	-7.154767338	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X12.126	-4.906838705	-6.906385247	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X13.126	-1.675541808	-6.279598061	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X14.126	-5.342349818	-6.973498169	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X15.126	-4.991205027	-6.677293125	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X16.126	8.859248827	-15.95914537	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X17.126	7.057628343	-9.393249337	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X18.126	8.277704904	-13.03782064	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X19.126	7.522812555	-10.85822946	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X20.126	6.738417337	-9.194324318	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X21.126	6.649352739	-8.913118187	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X22.126	-1.493963768	-6.708595578	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X23.126	-1.003376057	-6.061329666	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X24.126	-1.278647234	-5.982377354	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X25.126	-5.650132468	-7.042765919	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X26.126	-4.920191099	-6.834663216	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X27.126	1.61723716	-6.507695023	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X28.126	6.190659712	-8.53370792	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X29.126	1.56193311	-6.539808098	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X30.126	-5.941282084	-7.015382115	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X31.126	7.946904848	-11.95618993	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X32.126	6.565834711	-9.008022133	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X33.126	-0.810539534	-6.19984037	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X34.126	5.424771021	-7.85589296	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X35.126	7.616847227	-11.43254358	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X36.126	-1.929024985	-6.283551995	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X37.126	7.834293077	-11.28021223	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
X38.126	-2.398529103	-6.407371346	rna	Ductal luminal cell(Mammary-Gland-Pregrancy)
