a,TSNE_1,TSNE_2,X,      ,,,,,,,
4885,X42.66,1.115367437,-6.343139659,Granulosa cell_Inhba high(Ovary)   ,,,,,,,
4886,X13.66,1.30645507,-6.152368491,Granulosa cell_Inhba high(Ovary)   ,,,,,,,
4887,X12.69,1.333220711,-5.969030045,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4888,X32.66,1.118086172,-6.352165652,Granulosa cell_Inhba high(Ovary)   ,,,,,,,
4889,X45.66,0.976841383,-6.490462061,Granulosa cell_Inhba high(Ovary)   ,,,,,,,
4890,X13.67,0.980371968,-6.544504305,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4891,X47.66,1.216082986,-6.155232246,Granulosa cell_Inhba high(Ovary)   ,,,,,,,
4892,X1.67,0.511239845,-6.703487149,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4893,X2.67,0.541837277,-6.692461027,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4894,X3.67,0.894422362,-6.586982174,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4895,X5.67,0.837188992,-6.516082558,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4896,X6.67,0.880948379,-6.625824393,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4897,X7.67,0.746339396,-6.701587657,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4898,X8.67,0.51651075,-6.704854866,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4899,X17.67,0.500594996,-6.702955718,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4900,X10.67,1.058878269,-6.437557529,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4901,X14.67,0.848275076,-6.62882074,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4902,X15.67,1.316763965,-5.685246768,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4903,X16.67,0.855818339,-6.672824204,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4904,X18.67,0.980031865,-6.515411606,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4905,X19.67,0.792551988,-6.636662148,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4906,X8.69,0.718849577,-6.64350007,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4907,X20.67,1.156532182,-6.319992468,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4908,X29.67,1.121958107,-6.324079927,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4909,X33.67,0.885048996,-6.517664652,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4910,X39.67,1.058048813,-6.471749867,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4911,X34.67,0.639007316,-6.655969165,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4912,X38.67,1.072436731,-6.519276588,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4913,X41.67,1.24505525,-6.237877417,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4914,X46.67,0.958557048,-6.504661075,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4915,X49.67,0.71748353,-6.698572538,Cumulus cell_Car14 high(Ovary)   ,,,,,,,
4916,X0.69,6.001726347,3.555506187,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4917,X29.68,5.902927601,3.384844662,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4918,X32.68,6.083928805,3.625333748,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4919,X33.68,6.087093784,3.632712859,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4920,X34.68,5.827703184,3.382707657,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4921,X1.68,6.168983955,3.626295131,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4922,X24.68,6.009234168,3.299218481,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4923,X38.68,6.230597078,3.73189084,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4924,X2.68,6.023266368,3.374864699,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4925,X7.68,6.057708666,3.641718622,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4926,X3.68,6.237405092,3.754960156,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4927,X26.68,6.099214613,3.654425138,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4928,X30.68,5.899251664,3.449001452,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4929,X8.68,5.665836514,3.182779751,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4930,X18.68,5.877213658,3.457042933,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4931,X28.68,5.683315282,3.346071574,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4932,X20.94,7.190611922,3.707162257,Vascular endothelial cell(Neonatal-Heart)   ,,,,,,,
4933,X35.94,7.246256874,3.72521441,Vascular endothelial cell(Neonatal-Heart)   ,,,,,,,
4934,X13.68,6.394503172,3.882963306,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4935,X21.68,6.395061214,3.886122455,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4936,X37.68,6.392303681,3.883429266,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4937,X10.68,6.470728153,3.942030673,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4938,X11.68,5.914959152,3.313313536,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4939,X36.68,5.909063907,3.375834139,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4940,X12.68,6.300752382,3.768739461,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4941,X16.68,6.366577702,3.86462089,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4942,X24.70,0.957048871,-5.749789364,Small luteal cell(Ovary)   ,,,,,,,
4943,X14.68,6.030610505,3.582780853,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4944,X39.68,5.761447029,3.406079687,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4945,X17.68,5.898705222,3.479869511,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4946,X45.68,5.790010662,3.278561104,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4947,X19.68,5.841911734,3.1946939,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4948,X23.68,5.890365713,3.509528687,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4949,X27.68,6.222024761,3.327148808,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4950,X33.94,7.276534448,3.626388756,Vascular endothelial cell(Neonatal-Heart)   ,,,,,,,
4951,X42.68,5.827005392,3.298426244,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4952,X44.68,5.724119326,3.144640372,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4953,X46.68,5.817532844,3.202701264,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4954,X47.68,5.731868308,3.302547531,Ovarian vascular surface endothelium cell(Ovary) ,,,,,,,
4955,X0.70,0.860151776,-6.671224155,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4956,X2.69,1.08975516,-6.377330725,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4957,X7.69,0.917542977,-6.525950835,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4958,X9.69,0.986262641,-5.950859887,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4959,X11.69,1.055550717,-6.301660101,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4960,X13.69,1.165155881,-6.414669873,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4961,X36.69,1.134747485,-6.33169381,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4962,X14.69,1.026490289,-6.167777464,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4963,X15.69,0.875344357,-6.611267012,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4964,X16.69,1.09455038,-6.355379245,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4965,X31.69,0.970461501,-6.434513444,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4966,X17.69,0.999037459,-6.283947312,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4967,X46.69,1.044178561,-6.382929119,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4968,X19.69,1.351709645,-6.077159031,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4969,X20.69,1.009724076,-6.360341825,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4970,X26.69,0.938894711,-6.439214181,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4971,X21.69,0.895149577,-6.492718639,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4972,X27.69,0.922114384,-6.542926199,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4973,X23.69,0.974374458,-6.58753686,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4974,X25.69,1.116088279,-6.318566034,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4975,X28.69,0.597210162,-6.120858044,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4976,X29.69,1.037104158,-6.490188572,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4977,X34.69,1.254808658,-6.150115472,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4978,X35.69,1.075023528,-6.383522179,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4979,X37.69,1.072097626,-6.352944014,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4980,X38.69,1.048605104,-6.156003755,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4981,X39.69,1.23952837,-6.250380283,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4982,X41.69,0.803024419,-6.63683489,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4983,X43.69,1.058489593,-6.389341168,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4984,X44.69,0.885850727,-6.573385884,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4985,X45.69,1.39104968,-6.04933147,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4986,X47.69,1.310297991,-6.074763678,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4987,X48.69,1.244231748,-6.236402966,Granulosa cell_Kctd14 high(Ovary)   ,,,,,,,
4988,X0.71,1.626798379,-5.765131016,Small luteal cell(Ovary)   ,,,,,,,
4989,X1.70,1.703138424,-5.623712714,Small luteal cell(Ovary)   ,,,,,,,
4990,X2.70,1.73692495,-5.61465316,Small luteal cell(Ovary)   ,,,,,,,
4991,X3.70,1.698884028,-5.655630439,Small luteal cell(Ovary)   ,,,,,,,
4992,X4.70,1.623229784,-5.792861249,Small luteal cell(Ovary)   ,,,,,,,
4993,X5.70,1.725046782,-5.622040846,Small luteal cell(Ovary)   ,,,,,,,
4994,X6.70,1.596364446,-5.762722621,Small luteal cell(Ovary)   ,,,,,,,
4995,X7.70,1.638015909,-5.729319201,Small luteal cell(Ovary)   ,,,,,,,
4996,X8.70,1.71613866,-5.672002337,Small luteal cell(Ovary)   ,,,,,,,
4997,X9.70,1.684222768,-5.690566033,Small luteal cell(Ovary)   ,,,,,,,
4998,X10.70,1.635623387,-5.51853627,Small luteal cell(Ovary)   ,,,,,,,
4999,X16.72,1.704439373,-5.364669712,Thecal cell(Ovary)    ,,,,,,,
5000,X11.70,1.637943392,-5.732432971,Small luteal cell(Ovary)   ,,,,,,,
5001,X12.70,1.66072049,-5.708810353,Small luteal cell(Ovary)   ,,,,,,,
5002,X13.70,1.748589148,-5.617763501,Small luteal cell(Ovary)   ,,,,,,,
5003,X14.70,1.578229642,-5.848949974,Small luteal cell(Ovary)   ,,,,,,,
5004,X16.70,1.359400976,-6.097094404,Small luteal cell(Ovary)   ,,,,,,,
5005,X17.70,1.661359033,-5.698147227,Small luteal cell(Ovary)   ,,,,,,,
5006,X18.70,1.307233754,-6.198008133,Small luteal cell(Ovary)   ,,,,,,,
5007,X2.71,1.424317303,-5.269606709,Large luteal cell(Ovary)   ,,,,,,,
5008,X18.71,1.481357244,-5.203641694,Large luteal cell(Ovary)   ,,,,,,,
5009,X20.70,1.642376679,-5.726817449,Small luteal cell(Ovary)   ,,,,,,,
5010,X21.70,1.569582946,-5.882297124,Small luteal cell(Ovary)   ,,,,,,,
5011,X22.70,1.589223238,-5.773026171,Small luteal cell(Ovary)   ,,,,,,,
5012,X23.70,1.652502825,-5.735482401,Small luteal cell(Ovary)   ,,,,,,,
5013,X25.70,1.707720465,-5.674964844,Small luteal cell(Ovary)   ,,,,,,,
5014,X26.70,1.694683994,-5.631765007,Small luteal cell(Ovary)   ,,,,,,,
5015,X27.70,1.6955416,-5.711169924,Small luteal cell(Ovary)   ,,,,,,,
5016,X1.71,1.558295735,-5.625680828,Large luteal cell(Ovary)   ,,,,,,,
5017,X29.70,1.724005682,-5.677194709,Small luteal cell(Ovary)   ,,,,,,,
5018,X30.70,1.493029617,-5.930762772,Small luteal cell(Ovary)   ,,,,,,,
5019,X31.70,1.722990108,-5.66037949,Small luteal cell(Ovary)   ,,,,,,,
5020,X32.70,1.523476392,-5.876490884,Small luteal cell(Ovary)   ,,,,,,,
5021,X33.70,1.621002079,-5.729832468,Small luteal cell(Ovary)   ,,,,,,,
5022,X34.70,1.669563965,-5.752832699,Small luteal cell(Ovary)   ,,,,,,,
5023,X35.70,1.647674304,-5.759074087,Small luteal cell(Ovary)   ,,,,,,,
5024,X36.70,1.55031482,-5.709775049,Small luteal cell(Ovary)   ,,,,,,,
5025,X37.70,1.634396818,-5.741204899,Small luteal cell(Ovary)   ,,,,,,,
5026,X38.70,1.669282316,-5.728681272,Small luteal cell(Ovary)   ,,,,,,,
5027,X6.71,1.56220203,-5.820921359,Large luteal cell(Ovary)   ,,,,,,,
5028,X39.70,1.596630003,-5.83969631,Small luteal cell(Ovary)   ,,,,,,,
5029,X40.70,1.502552482,-5.942097385,Small luteal cell(Ovary)   ,,,,,,,
5030,X41.70,1.620790716,-5.768678754,Small luteal cell(Ovary)   ,,,,,,,
5031,X42.70,1.492467317,-5.941615332,Small luteal cell(Ovary)   ,,,,,,,
5032,X43.70,1.623118584,-5.792888432,Small luteal cell(Ovary)   ,,,,,,,
5033,X44.70,1.650919711,-5.731937136,Small luteal cell(Ovary)   ,,,,,,,
5034,X45.70,1.634791224,-5.748489005,Small luteal cell(Ovary)   ,,,,,,,
5035,X46.70,1.682728565,-5.825756864,Small luteal cell(Ovary)   ,,,,,,,
5036,X47.70,1.655701601,-5.725449375,Small luteal cell(Ovary)   ,,,,,,,
5037,X48.70,1.668295093,-5.823223532,Small luteal cell(Ovary)   ,,,,,,,
5038,X49.70,1.623857015,-5.783934087,Small luteal cell(Ovary)   ,,,,,,,
5039,X0.72,1.706802014,-5.449692897,Large luteal cell(Ovary)   ,,,,,,,
5040,X30.71,1.524753292,-5.31892546,Large luteal cell(Ovary)   ,,,,,,,
5041,X3.71,1.668512566,-5.533252975,Large luteal cell(Ovary)   ,,,,,,,
5042,X14.71,1.499722371,-5.257440895,Large luteal cell(Ovary)   ,,,,,,,
5043,X4.71,1.725136437,-5.394086475,Large luteal cell(Ovary)   ,,,,,,,
5044,X5.71,1.683110546,-5.641810321,Large luteal cell(Ovary)   ,,,,,,,
5045,X7.71,1.694840043,-5.662156255,Large luteal cell(Ovary)   ,,,,,,,
5046,X8.71,1.766046854,-5.585836311,Large luteal cell(Ovary)   ,,,,,,,
5047,X25.71,1.487244501,-5.264045092,Large luteal cell(Ovary)   ,,,,,,,
5048,X10.71,1.395861019,-5.781510117,Large luteal cell(Ovary)   ,,,,,,,
5049,X16.71,1.741226087,-5.416345092,Large luteal cell(Ovary)   ,,,,,,,
5050,X28.72,1.7466294,-5.379502154,Thecal cell(Ovary)    ,,,,,,,
5051,X17.71,1.721658602,-5.417838526,Large luteal cell(Ovary)   ,,,,,,,
5052,X19.71,1.574709705,-5.35811863,Large luteal cell(Ovary)   ,,,,,,,
5053,X20.71,1.76130764,-5.654077244,Large luteal cell(Ovary)   ,,,,,,,
5054,X21.71,1.480559586,-5.281981545,Large luteal cell(Ovary)   ,,,,,,,
5055,X22.71,1.608430952,-5.743181653,Large luteal cell(Ovary)   ,,,,,,,
5056,X23.71,1.729524077,-5.660209468,Large luteal cell(Ovary)   ,,,,,,,
5057,X24.71,1.533016785,-5.670180558,Large luteal cell(Ovary)   ,,,,,,,
5058,X26.71,1.575267804,-5.722393817,Large luteal cell(Ovary)   ,,,,,,,
5059,X27.71,1.642087919,-5.448230329,Large luteal cell(Ovary)   ,,,,,,,
5060,X28.71,1.583045838,-5.713718908,Large luteal cell(Ovary)   ,,,,,,,
5061,X29.71,1.646673743,-5.474852984,Large luteal cell(Ovary)   ,,,,,,,
5062,X40.71,1.47757599,-5.297530217,Large luteal cell(Ovary)   ,,,,,,,
5063,X12.72,1.673952285,-5.343702538,Thecal cell(Ovary)    ,,,,,,,
5064,X31.71,1.793424795,-5.539133513,Large luteal cell(Ovary)   ,,,,,,,
5065,X33.71,1.644761938,-5.600788956,Large luteal cell(Ovary)   ,,,,,,,
5066,X3.72,1.823459014,-5.426335712,Thecal cell(Ovary)    ,,,,,,,
5067,X34.71,1.830841583,-5.317928758,Large luteal cell(Ovary)   ,,,,,,,
5068,X14.72,1.761282102,-5.403882731,Thecal cell(Ovary)    ,,,,,,,
5069,X17.72,1.801632817,-5.374331319,Thecal cell(Ovary)    ,,,,,,,
5070,X35.71,1.668976261,-5.692627702,Large luteal cell(Ovary)   ,,,,,,,
5071,X36.71,1.572561291,-5.364261636,Large luteal cell(Ovary)   ,,,,,,,
5072,X37.71,1.68228177,-5.653723069,Large luteal cell(Ovary)   ,,,,,,,
5073,X38.71,1.733700461,-5.616964894,Large luteal cell(Ovary)   ,,,,,,,
5074,X39.71,1.703136175,-5.631730021,Large luteal cell(Ovary)   ,,,,,,,
5075,X41.71,1.548372036,-5.525431503,Large luteal cell(Ovary)   ,,,,,,,
5076,X42.71,1.703127166,-5.379134064,Large luteal cell(Ovary)   ,,,,,,,
5077,X43.71,1.529118375,-5.244326368,Large luteal cell(Ovary)   ,,,,,,,
5078,X44.71,1.772618974,-5.570673368,Large luteal cell(Ovary)   ,,,,,,,
5079,X45.71,1.741235225,-5.611751038,Large luteal cell(Ovary)   ,,,,,,,
5080,X46.71,1.722362842,-5.602325512,Large luteal cell(Ovary)   ,,,,,,,
5081,X47.71,1.650637006,-5.615828773,Large luteal cell(Ovary)   ,,,,,,,
5082,X48.71,1.563937185,-5.410996023,Large luteal cell(Ovary)   ,,,,,,,
5083,X0.73,1.526511751,-5.841802566,Thecal cell(Ovary)    ,,,,,,,
5084,X1.72,1.787378942,-5.547110553,Thecal cell(Ovary)    ,,,,,,,
5085,X33.72,1.748154364,-5.535727345,Thecal cell(Ovary)    ,,,,,,,
5086,X2.72,1.804158474,-5.454662274,Thecal cell(Ovary)    ,,,,,,,
5087,X4.72,1.784506337,-5.438278427,Thecal cell(Ovary)    ,,,,,,,
5088,X5.72,1.765793847,-5.390468763,Thecal cell(Ovary)    ,,,,,,,
5089,X6.72,1.55955603,-5.763521817,Thecal cell(Ovary)    ,,,,,,,
5090,X7.72,1.693872395,-5.537384145,Thecal cell(Ovary)    ,,,,,,,
5091,X8.72,1.694127151,-5.618755362,Thecal cell(Ovary)    ,,,,,,,
5092,X9.72,1.712118579,-5.361300524,Thecal cell(Ovary)    ,,,,,,,
5093,X37.72,1.714221801,-5.319058408,Thecal cell(Ovary)    ,,,,,,,
5094,X10.72,1.791156973,-5.375948384,Thecal cell(Ovary)    ,,,,,,,
5095,X11.72,1.558966336,-5.801140149,Thecal cell(Ovary)    ,,,,,,,
5096,X20.72,1.690332518,-5.355089481,Thecal cell(Ovary)    ,,,,,,,
5097,X15.72,1.835446482,-5.311538417,Thecal cell(Ovary)    ,,,,,,,
5098,X18.72,1.772281234,-5.487448659,Thecal cell(Ovary)    ,,,,,,,
5099,X19.72,1.743986041,-5.36650037,Thecal cell(Ovary)    ,,,,,,,
5100,X21.72,1.750474341,-5.427279602,Thecal cell(Ovary)    ,,,,,,,
5101,X22.72,1.711962676,-5.351624186,Thecal cell(Ovary)    ,,,,,,,
5102,X23.72,1.728072182,-5.618978633,Thecal cell(Ovary)    ,,,,,,,
5103,X24.72,1.632407792,-5.429504626,Thecal cell(Ovary)    ,,,,,,,
5104,X25.72,1.770917525,-5.458621006,Thecal cell(Ovary)    ,,,,,,,
5105,X26.72,1.621323754,-5.720348831,Thecal cell(Ovary)    ,,,,,,,
5106,X27.72,1.603123286,-5.625618065,Thecal cell(Ovary)    ,,,,,,,
5107,X29.72,1.730352965,-5.443683044,Thecal cell(Ovary)    ,,,,,,,
5108,X30.72,1.802942632,-5.497884296,Thecal cell(Ovary)    ,,,,,,,
5109,X31.72,1.586424793,-5.774336585,Thecal cell(Ovary)    ,,,,,,,
5110,X32.72,1.693469512,-5.426431286,Thecal cell(Ovary)    ,,,,,,,
5111,X34.72,1.754398805,-5.422792728,Thecal cell(Ovary)    ,,,,,,,
5112,X36.72,1.759350684,-5.64191301,Thecal cell(Ovary)    ,,,,,,,
5113,X43.72,1.711966556,-5.282940021,Thecal cell(Ovary)    ,,,,,,,
5114,X38.72,1.593856094,-5.262888012,Thecal cell(Ovary)    ,,,,,,,
5115,X39.72,1.782126731,-5.372052763,Thecal cell(Ovary)    ,,,,,,,
5116,X40.72,1.766076087,-5.477062932,Thecal cell(Ovary)    ,,,,,,,
5117,X41.72,1.762310813,-5.43877982,Thecal cell(Ovary)    ,,,,,,,
5118,X42.72,1.813971873,-5.477257826,Thecal cell(Ovary)    ,,,,,,,
5119,X44.72,1.839605938,-5.400252214,Thecal cell(Ovary)    ,,,,,,,
5120,X45.72,1.577130779,-5.6833883,Thecal cell(Ovary)    ,,,,,,,
5121,X46.72,1.707435706,-5.71011301,Thecal cell(Ovary)    ,,,,,,,
5122,X48.72,1.712497888,-5.629814671,Thecal cell(Ovary)    ,,,,,,,
5123,X49.72,1.719799355,-5.561381494,Thecal cell(Ovary)    ,,,,,,,
5124,X3.73,-0.32580052,6.746690805,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5125,X1.73,-0.412806752,6.66084688,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5126,X29.73,-0.284809184,6.762620564,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5127,X43.73,-0.25555189,6.588254488,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5128,X2.73,-0.244252836,6.406900541,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5129,X47.73,-0.237918257,6.55813047,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5130,X37.77,-0.12072651,6.60617595,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5131,X40.77,-0.135193386,6.533655847,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5132,X40.86,-0.24493588,6.250577323,Stromal cell_Tnmd high(Neonatal-Rib)   ,,,,,,,
5133,X15.77,-0.237864685,6.895187397,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5134,X4.73,-0.123690725,6.652655952,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5135,X21.74,-0.101541286,6.650870225,Osteoblast_Dlk1 high(Neonatal-Skin)    ,,,,,,,
5136,X45.77,-0.005124882,6.756571289,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5137,X5.73,-0.383473798,6.546045893,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5138,X22.77,-0.173303568,6.720910613,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5139,X6.73,-0.37615826,6.600598115,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5140,X27.73,-0.41812887,6.535767541,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5141,X7.73,-0.505984161,6.363993032,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5142,X40.183,-2.754692158,-3.289034033,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)   ,,,,,,,
5143,X31.73,-0.160340849,6.623437172,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5144,X8.76,-4.923091516,-7.36333119,Brown adipose tissue_Cidea high(Neonatal-Skin)  ,,,,,,,
5145,X9.73,-4.928018964,-7.366232549,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5146,X11.76,-4.919497709,-7.359234157,Brown adipose tissue_Cidea high(Neonatal-Skin)  ,,,,,,,
5147,X14.76,-4.945117628,-7.382133829,Brown adipose tissue_Cidea high(Neonatal-Skin)  ,,,,,,,
5148,X22.76,-4.916496728,-7.355693398,Brown adipose tissue_Cidea high(Neonatal-Skin)  ,,,,,,,
5149,X10.73,-0.290167132,6.810309782,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5150,X11.73,-0.316661573,6.766781087,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5151,X8.74,-0.146346368,6.952005327,Osteoblast_Dlk1 high(Neonatal-Skin)    ,,,,,,,
5152,X27.74,-0.12818809,6.914468852,Osteoblast_Dlk1 high(Neonatal-Skin)    ,,,,,,,
5153,X19.73,-0.25438387,6.692018088,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5154,X24.73,-0.263808016,6.8243353,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5155,X12.73,-0.112725355,6.628046413,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5156,X49.73,-0.212472546,6.698740317,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5157,X6.77,0.085720962,6.811029921,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5158,X30.77,-0.268381431,6.636488719,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5159,X13.73,-0.160106256,6.738002397,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5160,X14.74,0.030078362,6.881863114,Osteoblast_Dlk1 high(Neonatal-Skin)    ,,,,,,,
5161,X12.77,-0.190487146,6.753194158,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5162,X19.75,-5.324075967,-7.738029662,Adipocyte(Neonatal-Skin)     ,,,,,,,
5163,X15.73,-5.342722459,-7.756380406,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5164,X21.75,-5.324839134,-7.740165047,Adipocyte(Neonatal-Skin)     ,,,,,,,
5165,X35.75,-5.350975232,-7.76496642,Adipocyte(Neonatal-Skin)     ,,,,,,,
5166,X42.75,-5.368887973,-7.782634954,Adipocyte(Neonatal-Skin)     ,,,,,,,
5167,X48.75,-5.282091855,-7.696801341,Adipocyte(Neonatal-Skin)     ,,,,,,,
5168,X16.73,-0.375425626,6.625439535,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5169,X18.73,-0.099215135,6.726142972,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5170,X10.77,0.056658273,6.818318078,Stromal cell_Gas6 high(Neonatal-Skin)   ,,,,,,,
5171,X34.73,-0.28616528,6.723433719,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
5172,X33.89,-0.285539666,6.730949012,Stromal cell_Ndn high(Neonatal-Muscle)   ,,,,,,,
5173,X1.74,-0.209532956,6.777882216,Osteoblast_Dlk1 high(Neonatal-Skin)    ,,,,,,,
5174,X25.73,-0.268686023,6.786945357,Osteoblast_Ppic high(Neonatal-Skin)    ,,,,,,,
