	Dim1	Dim2	Dataset
X42.108	-1.237886281	-2.110004586	Fibroblasts(Bone_Marrow_Mesenchyme)
X43.108	-1.302469225	-2.123492163	Fibroblasts(Bone_Marrow_Mesenchyme)
X44.108	-2.612885447	-3.494227689	Fibroblasts(Bone_Marrow_Mesenchyme)
X45.108	-3.186574193	-3.796080392	Fibroblasts(Bone_Marrow_Mesenchyme)
X46.108	-1.025629015	-2.005784672	Fibroblasts(Bone_Marrow_Mesenchyme)
X47.108	-1.089561077	-2.255140823	Fibroblasts(Bone_Marrow_Mesenchyme)
X48.108	-1.034494133	-2.353219789	Fibroblasts(Bone_Marrow_Mesenchyme)
X49.108	-1.128013106	-1.984832209	Fibroblasts(Bone_Marrow_Mesenchyme)
X0.110	-6.548486205	-3.975029272	B cell(Bone_Marrow_Mesenchyme)
X1.109	-11.5440478	-0.38571005	B cell(Bone_Marrow_Mesenchyme)
X2.109	-9.269221755	-0.284797731	B cell(Bone_Marrow_Mesenchyme)
X3.109	-1.488494726	-2.706537288	B cell(Bone_Marrow_Mesenchyme)
X4.109	-6.586091967	-3.003950637	B cell(Bone_Marrow_Mesenchyme)
X5.109	-1.632050248	-2.945068639	B cell(Bone_Marrow_Mesenchyme)
X6.109	-7.533961745	-0.930910867	B cell(Bone_Marrow_Mesenchyme)
X7.109	-6.540513487	-4.077316803	B cell(Bone_Marrow_Mesenchyme)
X8.109	-10.36698196	0.064700383	B cell(Bone_Marrow_Mesenchyme)
X9.109	-6.262542696	-3.534731191	B cell(Bone_Marrow_Mesenchyme)
X10.109	-10.5692496	-0.063712028	B cell(Bone_Marrow_Mesenchyme)
X11.109	-1.128298254	-2.264995736	B cell(Bone_Marrow_Mesenchyme)
X12.109	-8.593339415	-0.500316259	B cell(Bone_Marrow_Mesenchyme)
X13.109	-7.119539233	-4.656256002	B cell(Bone_Marrow_Mesenchyme)
X14.109	-6.570550414	-4.867826265	B cell(Bone_Marrow_Mesenchyme)
X15.109	-4.992362471	-4.888943952	B cell(Bone_Marrow_Mesenchyme)
X16.109	-6.829011412	-4.331091684	B cell(Bone_Marrow_Mesenchyme)
X17.109	-9.174226256	2.461178738	B cell(Bone_Marrow_Mesenchyme)
X18.109	-6.352266283	-3.950364154	B cell(Bone_Marrow_Mesenchyme)
X19.109	-9.745316954	-0.042337295	B cell(Bone_Marrow_Mesenchyme)
X20.109	-11.12960479	0.166245151	B cell(Bone_Marrow_Mesenchyme)
X21.109	-10.73425719	-0.047356334	B cell(Bone_Marrow_Mesenchyme)
X22.109	-6.769309493	-4.025858682	B cell(Bone_Marrow_Mesenchyme)
X23.109	-9.820041152	1.053672868	B cell(Bone_Marrow_Mesenchyme)
X24.109	-1.299889775	-2.65977816	B cell(Bone_Marrow_Mesenchyme)
X25.109	-6.305935355	-3.541781944	B cell(Bone_Marrow_Mesenchyme)
X26.109	-11.87722537	-0.516534504	B cell(Bone_Marrow_Mesenchyme)
X27.109	-6.828666182	-4.547502798	B cell(Bone_Marrow_Mesenchyme)
X28.109	-9.251714201	3.413253504	B cell(Bone_Marrow_Mesenchyme)
X29.109	-7.016435118	-2.603361887	B cell(Bone_Marrow_Mesenchyme)
X30.109	-6.698180647	-4.425153535	B cell(Bone_Marrow_Mesenchyme)
X31.109	-3.081650944	-3.758976263	B cell(Bone_Marrow_Mesenchyme)
X32.109	-6.825554343	-2.871978563	B cell(Bone_Marrow_Mesenchyme)
X33.109	-10.64579246	-0.039543089	B cell(Bone_Marrow_Mesenchyme)
X34.109	-7.00736949	-4.666238588	B cell(Bone_Marrow_Mesenchyme)
X35.109	-6.245897742	-3.917819065	B cell(Bone_Marrow_Mesenchyme)
X36.109	-6.785769434	-2.921871465	B cell(Bone_Marrow_Mesenchyme)
X37.109	-10.64393565	0.950054485	B cell(Bone_Marrow_Mesenchyme)
X38.109	-10.47293326	0.133480507	B cell(Bone_Marrow_Mesenchyme)
X39.109	-6.963613005	-4.715425771	B cell(Bone_Marrow_Mesenchyme)
X40.109	-10.91125342	-0.021265221	B cell(Bone_Marrow_Mesenchyme)
X41.109	-6.917837592	-2.62247805	B cell(Bone_Marrow_Mesenchyme)
X42.109	-7.041685553	-4.726857465	B cell(Bone_Marrow_Mesenchyme)
X43.109	-10.53077838	0.248293597	B cell(Bone_Marrow_Mesenchyme)
X44.109	-9.058857413	-0.415965524	B cell(Bone_Marrow_Mesenchyme)
X45.109	-6.101036044	-4.666032594	B cell(Bone_Marrow_Mesenchyme)
X46.109	-7.66321704	-2.337375206	B cell(Bone_Marrow_Mesenchyme)
X47.109	-9.565834494	-0.048612696	B cell(Bone_Marrow_Mesenchyme)
X48.109	-10.3928847	0.019300807	B cell(Bone_Marrow_Mesenchyme)
X49.109	-6.387837382	-3.309622568	B cell(Bone_Marrow_Mesenchyme)
X0.111	-0.889970632	-3.039065403	Osteoblasts(Bone_Marrow_Mesenchyme)
X1.110	-0.844451995	-2.919343513	Osteoblasts(Bone_Marrow_Mesenchyme)
X2.110	-1.294222804	-2.396093887	Osteoblasts(Bone_Marrow_Mesenchyme)
X3.110	-0.994131597	-2.985138696	Osteoblasts(Bone_Marrow_Mesenchyme)
X4.110	-0.831069322	-2.883566183	Osteoblasts(Bone_Marrow_Mesenchyme)
X5.110	-1.053337903	-2.57844333	Osteoblasts(Bone_Marrow_Mesenchyme)
X6.110	-0.813481601	-2.401739162	Osteoblasts(Bone_Marrow_Mesenchyme)
X7.110	-3.268599005	-3.891189617	Osteoblasts(Bone_Marrow_Mesenchyme)
X8.110	-1.531811924	-2.92349152	Osteoblasts(Bone_Marrow_Mesenchyme)
X9.110	-0.796731444	-2.762256664	Osteoblasts(Bone_Marrow_Mesenchyme)
X10.110	-1.03528461	-2.877514404	Osteoblasts(Bone_Marrow_Mesenchyme)
X11.110	-0.758867891	-2.629903358	Osteoblasts(Bone_Marrow_Mesenchyme)
X12.110	-0.851067574	-2.067617696	Osteoblasts(Bone_Marrow_Mesenchyme)
X13.110	-0.738660665	-2.791085046	Osteoblasts(Bone_Marrow_Mesenchyme)
X14.110	-3.484777899	-3.9692779	Osteoblasts(Bone_Marrow_Mesenchyme)
X15.110	-0.783764215	-2.683624548	Osteoblasts(Bone_Marrow_Mesenchyme)
X16.110	-3.091460915	-3.775778335	Osteoblasts(Bone_Marrow_Mesenchyme)
X17.110	-3.323476048	-3.884537738	Osteoblasts(Bone_Marrow_Mesenchyme)
X18.110	-1.01624331	-2.822559637	Osteoblasts(Bone_Marrow_Mesenchyme)
X19.110	-3.491962405	-3.966340583	Osteoblasts(Bone_Marrow_Mesenchyme)
X20.110	-0.906088682	-2.997039837	Osteoblasts(Bone_Marrow_Mesenchyme)
X21.110	-0.899389656	-2.525812906	Osteoblasts(Bone_Marrow_Mesenchyme)
X22.110	-1.282425137	-3.097121996	Osteoblasts(Bone_Marrow_Mesenchyme)
X23.110	-0.813455196	-2.812672418	Osteoblasts(Bone_Marrow_Mesenchyme)
X24.110	-0.958661528	-3.021924537	Osteoblasts(Bone_Marrow_Mesenchyme)
X25.110	-0.926948579	-2.567825597	Osteoblasts(Bone_Marrow_Mesenchyme)
X26.110	-2.692562552	-3.537046713	Osteoblasts(Bone_Marrow_Mesenchyme)
X27.110	-0.824690016	-2.19233517	Osteoblasts(Bone_Marrow_Mesenchyme)
X28.110	-0.858024807	-3.066168827	Osteoblasts(Bone_Marrow_Mesenchyme)
X29.110	-1.241089912	-2.989434999	Osteoblasts(Bone_Marrow_Mesenchyme)
X30.110	-1.39315507	-2.875847858	Osteoblasts(Bone_Marrow_Mesenchyme)
X31.110	-0.74290839	-2.573751253	Osteoblasts(Bone_Marrow_Mesenchyme)
X32.110	-1.161099525	-2.895762008	Osteoblasts(Bone_Marrow_Mesenchyme)
X33.110	-1.401711555	-3.016910118	Osteoblasts(Bone_Marrow_Mesenchyme)
X34.110	-1.152432533	-2.752090734	Osteoblasts(Bone_Marrow_Mesenchyme)
X35.110	-1.300748082	-2.380233806	Osteoblasts(Bone_Marrow_Mesenchyme)
X36.110	-0.903713496	-2.891665977	Osteoblasts(Bone_Marrow_Mesenchyme)
X37.110	-0.856877537	-3.032022756	Osteoblasts(Bone_Marrow_Mesenchyme)
X38.110	-1.389834495	-2.712662977	Osteoblasts(Bone_Marrow_Mesenchyme)
X39.110	-0.76122603	-2.800414127	Osteoblasts(Bone_Marrow_Mesenchyme)
X40.110	-1.410777898	-2.986767095	Osteoblasts(Bone_Marrow_Mesenchyme)
X41.110	-1.305887433	-2.80964784	Osteoblasts(Bone_Marrow_Mesenchyme)
X42.110	-1.234487386	-2.967169326	Osteoblasts(Bone_Marrow_Mesenchyme)
X43.110	-2.457572194	-3.436341566	Osteoblasts(Bone_Marrow_Mesenchyme)
X44.110	-0.978140564	-2.924500984	Osteoblasts(Bone_Marrow_Mesenchyme)
X45.110	-0.780721815	-2.693528455	Osteoblasts(Bone_Marrow_Mesenchyme)
X46.110	-1.328994723	-3.071845573	Osteoblasts(Bone_Marrow_Mesenchyme)
X47.110	-1.256431432	-2.56316213	Osteoblasts(Bone_Marrow_Mesenchyme)
X48.110	-0.71826634	-2.666288894	Osteoblasts(Bone_Marrow_Mesenchyme)
X49.110	-1.035536976	-2.652526659	Osteoblasts(Bone_Marrow_Mesenchyme)
X0.112	-4.46698329	-7.448197168	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X1.111	-4.331605883	-7.530214113	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X2.111	-4.287419768	-7.572962087	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X3.111	-4.304661723	-7.872923654	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X4.111	-4.420683356	-7.592512888	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X5.111	-5.665716143	-5.827393335	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X6.111	-4.436281176	-7.411577505	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X7.111	-4.103176089	-7.48886947	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X8.111	-4.042499991	-7.443400186	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X9.111	-4.258287878	-7.642580789	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X10.111	-4.198912116	-7.64356069	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X11.111	-4.721976252	-7.024081987	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X12.111	-3.839150639	-7.480737966	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X13.111	-4.141208144	-7.442862791	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X14.111	-4.052898856	-7.549666208	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X15.111	-4.021430941	-7.478001875	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X16.111	-4.131237956	-7.679097932	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X17.111	-4.486287089	-7.270417017	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X18.111	-3.884562464	-7.371490282	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X19.111	-4.309571238	-7.405713361	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X20.111	-4.700364562	-6.636580747	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X21.111	-4.372157069	-7.537000936	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X22.111	-3.739615889	-7.406537336	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X23.111	-4.464544745	-7.434469503	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X24.111	-4.224787207	-7.441498083	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X25.111	-3.972785445	-7.738118929	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X26.111	-4.197381468	-7.494063181	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X27.111	-4.250808211	-7.596410555	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X28.111	-4.198022814	-7.663916391	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X29.111	-4.32646081	-7.580087942	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X30.111	-4.24601266	-7.820106786	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X31.111	-4.111134024	-7.897883695	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X32.111	-4.51779172	-7.435960096	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X33.111	-4.219233008	-7.742975992	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X34.111	-4.328006716	-7.613037389	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X35.111	-3.998513432	-7.422786516	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X36.111	-4.250890227	-7.632975381	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X37.111	-4.433231802	-7.425962728	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X38.111	-4.439955206	-7.525020879	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X39.111	-3.925067397	-7.553447527	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X40.111	-4.384618731	-7.434604448	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X41.111	-3.205016823	-6.816810888	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X42.111	-4.072751971	-7.45402078	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X43.111	-4.363269301	-7.657003206	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X44.111	-4.136521788	-7.655754846	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X45.111	-4.586570235	-7.310442728	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X46.111	-4.180052252	-7.434288305	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X47.111	-4.204549284	-7.702198785	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X48.111	-3.964443655	-7.562529367	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X49.111	-3.987708779	-7.45314483	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X0.113	-4.418083163	-7.645100874	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X1.112	-4.329509707	-7.526233476	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X2.112	-4.326900931	-7.44219045	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X3.112	-4.321858855	-7.599758905	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X4.112	-4.122926207	-7.732320112	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X5.112	-4.192733736	-7.575361532	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X6.112	-4.120224925	-7.749756139	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X7.112	-3.395317049	-6.632757467	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X8.112	-5.732506247	-6.075163644	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X9.112	-4.789143534	-7.18740682	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X10.112	-5.152359934	-6.982075494	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X11.112	-4.032110663	-7.387080473	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X12.112	-4.004600974	-7.427295965	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X13.112	-5.264312716	-6.434720796	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X14.112	-4.173892947	-7.556371015	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X15.112	-4.185641737	-7.761418623	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X16.112	-4.055700274	-7.52693395	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X17.112	-4.373219939	-7.502335352	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X18.112	-4.465889903	-7.331825536	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X19.112	-3.618106337	-7.06676988	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X20.112	-3.835693331	-7.762921136	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X21.112	-4.056757422	-7.554283422	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X22.112	-4.120555373	-7.744139474	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X23.112	-4.01673028	-7.466887277	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X24.112	-4.337804766	-7.385333341	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X25.112	-4.011931868	-7.333809656	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X26.112	-4.420076819	-7.451928419	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X27.112	-4.286791773	-7.811023515	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X28.112	-4.497273417	-7.210569662	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X29.112	-4.529206725	-7.265188497	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X30.112	-4.355240317	-7.463229459	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X31.112	-4.279707404	-7.584086698	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X32.112	-4.209168406	-7.400312227	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X33.112	-3.961727353	-7.743859094	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X34.112	-4.231623145	-7.449538988	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X35.112	-3.878899308	-7.42883138	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X36.112	-4.75943038	-7.304049772	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X37.112	-3.992679806	-7.718567651	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X38.112	-4.034016104	-7.428950113	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X39.112	-4.162219019	-7.854328912	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X40.112	-4.365649195	-7.430475515	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X41.112	-4.472761603	-7.232787412	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X42.112	-4.058576556	-7.426909727	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X43.112	-4.185204478	-7.493928712	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X44.112	-4.109145136	-7.83012895	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X45.112	-3.805991383	-7.206502241	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X46.112	-4.278870078	-7.620701593	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X47.112	-4.196752043	-7.692484182	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X48.112	-4.24506423	-7.825974744	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X49.112	-4.006215067	-7.503993791	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X0.114	-10.269155	5.333250243	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X1.113	-10.94982478	4.656880099	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X2.113	-10.95566699	4.641269881	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X3.113	-10.06975123	4.841165263	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X4.113	-9.705262633	3.957149226	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X5.113	-9.989572974	4.263627726	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X6.113	-10.50273749	4.778394896	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X7.113	-10.46502063	4.671550471	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X8.113	-9.560299368	4.538461405	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X9.113	-9.993453475	4.153345305	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X10.113	-9.752747031	3.735130984	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X11.113	-10.39394805	5.054744917	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X12.113	-9.673652144	3.703520733	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X13.113	-10.54020259	4.698722559	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X14.113	-9.862205	4.308083731	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X15.113	-9.738430472	5.540501315	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X16.113	-9.859143706	3.963784415	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X17.113	-10.68946406	5.451132494	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X18.113	-10.3148627	5.66790362	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X19.113	-10.33170459	5.023611742	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X20.113	-9.723747702	3.972783286	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X21.113	-10.09538123	4.80481835	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X22.113	-10.80243346	4.399383265	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X23.113	-10.61374518	5.149126727	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X24.113	-10.35883376	5.501718241	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X25.113	-10.83787772	5.447879034	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X26.113	-9.864676924	4.235601622	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X27.113	-10.06863544	4.234365183	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X28.113	-10.64002082	4.626227099	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X29.113	-10.96178767	4.643419463	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X30.113	-10.70476195	4.804456431	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X31.113	-10.10313842	4.32078715	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X32.113	-9.876265021	3.541900832	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X33.113	-9.87865016	4.040644843	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X34.113	-10.7377896	5.761882025	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X35.113	-9.8182368	4.005887228	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X36.113	-10.63494536	5.077552515	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X37.113	-10.46087501	1.716674644	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X38.113	-10.22926375	5.031608778	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X39.113	-11.07524154	4.210692603	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X40.113	-10.26379344	4.765035349	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X41.113	-10.28870151	5.310470301	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X42.113	-9.712117644	3.606610972	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X43.113	-9.145388098	4.919725615	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X44.113	-10.40136764	5.791990477	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X45.113	-10.1319432	3.383720356	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X46.113	-9.911287756	3.733472544	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X47.113	-10.67275664	4.989311415	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X48.113	-10.11753318	4.31538077	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X49.113	-9.384972067	5.045137125	T cell_Cd8b1 high(Mammary-Gland-Virgin)
X0.115	-9.946441145	5.759720045	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X1.114	-9.120554419	4.570052821	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X2.114	-8.994128676	4.298541266	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X3.114	-9.862923117	4.071347433	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X4.114	-10.26213595	5.825852591	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X5.114	-10.8893399	4.63960858	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X6.114	-10.38934466	6.010623652	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X7.114	-9.256702872	5.165531832	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X8.114	-9.303495856	2.673553664	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X9.114	-9.456479521	5.649539191	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X10.114	-9.421099158	5.462959486	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X11.114	-10.10469672	5.836214262	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X12.114	-9.68567607	5.538469511	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X13.114	-9.815701933	3.474239785	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X14.114	-9.65483615	5.475681979	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
X15.114	-10.36248252	5.56179257	B cell_Cd79a&Iglc2 high(Mammary-Gland-Virgin)
